,pValue,logFC 
RP11-334E6.3,0,0.347717907
RAB3GAP2,0,0.347717682
DNTTIP2,0,0.347715325
AC069513.3.3,0,0.347713171
CETP,0,0.347707139
CDH4.1,0,0.347705886
SNAI3,0,0.347703115
DNA2,0,0.347698705
RP11-429B11.2,0,0.347691477
ABCC9,0,0.347689648
ASIC4,0,0.347684781
RP11-326I11.5,0,0.34767884
ADAR,0,0.347673886
HACD3,0,0.347671857
RP11-94B19.1,0,0.347670524
WNT1,0,0.347664634
RP11-394O4.3,0,0.347664527
BAMBI,0,0.347661311
RP11-55K13.1,0,0.347651371
CDC42BPB,0,0.347646141
SV2C,0,0.347644793
MRPL9,0,0.347633315
FOXC1,0,0.347631394
MRVI1,0,0.347628208
FAM45A,0,0.347625048
EFCAB10,0,0.347623629
RP11-794G24.1,0,0.347619667
LTBP4.2,0,0.347613294
RP5-965G21.6,0,0.347608563
MIR600HG,0,0.347603658
ADGRG1.2,0,0.347593619
MYH9,0,0.347593589
BMP5,0,0.347583677
SPATS2L.1,0,0.347581892
CALCA.1,0,0.347558189
TJP1.1,0,0.347557795
RP11-304L19.1,0,0.34755493
COPS5.1,0,0.347551673
SMIM5,0,0.347547971
PEX5,0,0.347546367
ADGRL3,0,0.347537732
RP11-4B14.3,0,0.347532257
EFCAB6,0,0.347526562
NMUR1,0,0.347526223
RP5-1198O20.4.2,0,0.347522523
FRAT1,0,0.347516143
RP11-736N17.9,0,0.347504489
NRIP3,0,0.347500308
KLHL20,0,0.347495436
HOXB5,0,0.34749138
RP3-395M20.8,0,0.347489832
MKRN3,0,0.34748521
CASK,0,0.347480876
ZDHHC13,0,0.347464227
ALG14,0,0.347460991
TXN,0,0.347457101
ITIH3,0,0.347456929
FLT1.2,0,0.347455189
IRS2.1,0,0.347446712
ZSCAN9,0,0.347445423
APOOL,0,0.347442859
CCDC113,0,0.347432564
ADAMTS12,0,0.347432529
SMC4,0,0.3474286
RAB3IL1,0,0.347422736
RP11-522B15.3,0,0.347421829
C2orf74,0,0.347413814
DPP7,0,0.347412624
GH1,0,0.347402794
TOMM7,0,0.347397856
RP11-527B17.2,0,0.347396829
AGO4,0,0.347396181
PNPLA7,0,0.347392378
GRIK1,0,0.347392064
RP11-873E20.1,0,0.347387685
TMEM200A,0,0.347383475
TAGLN2.2,0,0.347382544
MYBBP1A,0,0.347380474
CNTLN,0,0.347379816
DYNC2H1,0,0.3473738
NDUFA1,0,0.347373264
PKIG.2,0,0.347371177
CGREF1,0,0.347368613
TBKBP1,0,0.347357263
FOSB.1,0,0.347354171
SACS,0,0.347352266
ZP3,0,0.347351352
RP11-530C5.1,0,0.347339133
HEXB,0,0.347329621
ARID5B,0,0.347326489
NPNT,0,0.347319258
MFSD14C,0,0.347314426
RP11-490N5.2,0,0.347311594
RP11-587P21.2,0,0.347305572
PARP8.2,0,0.347304474
DPY19L2,0,0.347300388
AC063976.3,0,0.347299206
WASHC3,0,0.347298026
NPL.1,0,0.347296005
AP001271.3,0,0.347294154
CTD-2529O21.2,0,0.347282401
LRR1,0,0.347271892
MKL2.1,0,0.347254984
MYO18A.1,0,0.347253621
PSEN1,0,0.347252954
WDFY4,0,0.347252629
MTX2,0,0.347249373
FRMD4B.1,0,0.347248109
RP11-348F1.3,0,0.347244363
TGIF2,0,0.347242168
AP000708.1,0,0.347231154
RP11-165J3.6,0,0.347229247
CHAC2,0,0.347228718
RP11-353N4.6,0,0.34722865
TOM1L1.1,0,0.34722841
CTCFL,0,0.347226087
KCTD1.2,0,0.347209022
FAM132B,0,0.347202604
MTFMT,0,0.347197647
EPB41L4A-AS1,0,0.347197492
CTC-455F18.1.1,0,0.347189135
CACNB1,0,0.347188402
NUDT17,0,0.347184976
ZFY,0,0.347173016
GANAB,0,0.347163568
CTA-747E2.11,0,0.347160566
CECR2.1,0,0.347131444
TP73-AS1.2,0,0.347118366
RHEB,0,0.347118123
FGFRL1.1,0,0.347115917
KCNQ2,0,0.347114105
FBXO25,0,0.347112212
ALS2CR10,0,0.347109376
RP11-87G24.2,0,0.347107251
BMP8A.1,0,0.34710416
RP11-94B19.7,0,0.347103897
ANO7P1.1,0,0.347103808
LL22NC03-33B6.4,0,0.347096308
DGCR6L,0,0.347083878
HAP1,0,0.347083126
CDHR1,0,0.347075459
USB1.1,0,0.347072664
SH2D2A,0,0.34707204
CACNB3.1,0,0.347054252
MASP1,0,0.347046526
GFI1,0,0.34704327
CCNDBP1,0,0.347042195
DPY19L2P4,0,0.347040104
RP11-293P20.4,0,0.347037258
MUTYH,0,0.347036509
PIK3R4,0,0.347035045
RPL39,0,0.347032635
AP3S2,0,0.347031906
CTD-2245F17.3,0,0.347019989
VRK1,0,0.347010639
SEC24A,0,0.347005158
CADPS2,0,0.346999646
BRD4,0,0.346986988
RF02249,0,0.346982665
AC013474.4,0,0.346978555
IGFBP2,0,0.34697796
RP11-1012E15.2.1,0,0.34696399
MAGEH1,0,0.346961777
EPC1.1,0,0.346955919
DGKQ,0,0.346955171
CCDC184,0,0.346948455
METTL17,0,0.346941936
CTB-105N12.2,0,0.346937902
CNTN5,0,0.346930809
TLK2,0,0.346920187
RNF145,0,0.346917812
FBP1,0,0.346917089
ZBTB7B,0,0.346915584
AEBP2.2,0,0.346915323
CTD-2366F13.1,0,0.34690906
MSL3,0,0.346904042
ADH5,0,0.34690312
TOGARAM2,0,0.346898164
SLC44A1,0,0.346897993
ZNF839,0,0.346888124
URB1,0,0.34688356
MBNL1,0,0.346882209
SRPK2.1,0,0.346880713
MCF2L2,0,0.346872878
HIST2H2BF,0,0.34687259
PRKX,0,0.34687072
HKR1.2,0,0.346869079
ARTN.2,0,0.346868821
RP1-130E4.3,0,0.346863585
HDAC1,0,0.346862075
C11orf21,0,0.346861445
DDHD1,0,0.346860135
AXIN2,0,0.346839582
CHP1,0,0.346834613
FGF14.1,0,0.346834321
TCF24,0,0.346830253
ACTR3B,0,0.34682871
DNAJB4,0,0.346826732
PRPF4B,0,0.346811821
ELAVL1.1,0,0.346811676
SMAD5,0,0.346811453
PRX,0,0.346811449
MORC4,0,0.346809217
RP5-855F16.1,0,0.346809106
WNK3.1,0,0.346803197
NAA38.1,0,0.346801977
CACNB2,0,0.346796852
OTOS.1,0,0.346793932
ZDHHC1,0,0.346793672
NCSTN,0,0.34678473
ZBTB47.1,0,0.346781677
MIR4640,0,0.346780279
HIST2H2BD,0,0.346778603
TUBA1C,0,0.346777604
HARS2,0,0.346773684
KIF16B,0,0.346765063
ASAH2B,0,0.3467645
MIR5089,0,0.346764332
AGPAT5.1,0,0.346764168
RP11-519G16.5.1,0,0.346763533
SMTN,0,0.346762192
RP11-545I5.3.1,0,0.34675222
RP11-79P5.7,0,0.346749422
MAPKAPK5,0,0.346746958
POLR1D.1,0,0.346740706
MYO1B,0,0.346735951
MEIS3P2,0,0.346734776
HAUS4,0,0.346734306
LRRC37B,0,0.346730425
RIMKLA,0,0.346719031
PPM1L.1,0,0.346716203
RP11-484L8.1,0,0.3467125
ITPR1,0,0.346710279
NATD1,0,0.346692602
AC004381.6,0,0.346684865
CALCB,0,0.346683946
GJA3,0,0.346683593
RP5-855D21.3,0,0.346681523
ACP7.1,0,0.346679629
TNFAIP8L3,0,0.346678617
RP11-103G8.4,0,0.346671379
RP5-894D12.3,0,0.346670543
USP47,0,0.346664588
S100A2,0,0.346649546
RP11-37N22.1,0,0.346645941
ZMYM4,0,0.346640823
AL592528.1,0,0.346637566
RP11-147L13.15,0,0.346630641
KLLN.1,0,0.346623183
AC027612.2,0,0.346619656
CCKBR,0,0.346617091
ARHGEF17.1,0,0.346611794
CRB2,0,0.346603429
ANKRD6,0,0.346590379
MIR153-1,0,0.346587674
AD000091.2,0,0.346585465
ASPA.1,0,0.346584867
CAPN3,0,0.34658289
RP4-758J18.10,0,0.346580561
GREM1,0,0.34658044
RP11-510M2.1,0,0.346579527
DNAAF3,0,0.346579054
TRPC4,0,0.346572033
MYOF,0,0.346559632
CENPT,0,0.346552695
ITPK1,0,0.346551727
GAL3ST1.3,0,0.346548842
ANKRD60,0,0.346546429
RACGAP1.1,0,0.346544296
IMMP2L.1,0,0.346540943
ANO5,0,0.346536518
C3orf22,0,0.346522206
LSM6,0,0.346517597
PHF21B.1,0,0.346513878
CBX6,0,0.346510112
RN7SKP152,0,0.34650525
LRRC70,0,0.346498938
SBF2,0,0.34649777
GUF1,0,0.346492999
HDAC11.1,0,0.346492767
RP11-681H18.2,0,0.346486673
DAO,0,0.346471837
RP11-394J1.2,0,0.346470211
RASGRP2,0,0.346468208
NKD2,0,0.34646519
HIST1H3E.1,0,0.346460837
RP11-284M14.1,0,0.346456948
CDH12.1,0,0.346454377
ZNF239,0,0.346454072
TACO1,0,0.346451386
AC055740.2,0,0.346440771
RBM4B.1,0,0.346431275
DCTN5,0,0.346429577
DDX54,0,0.346427548
TNXB,0,0.346424655
RP11-105N13.4,0,0.346420969
KANK2,0,0.346418415
ZDHHC14,0,0.346411397
PXMP4,0,0.346410442
CPD.1,0,0.346409869
KIAA0825,0,0.346409133
TBC1D7,0,0.346400914
ST14,0,0.346400846
DLGAP4.2,0,0.346400562
USP43,0,0.346399315
SNRNP48,0,0.346396175
PREP,0,0.346395716
SCIN,0,0.346392328
GAA,0,0.346376575
SH3GL3,0,0.346375417
RP11-770E5.3,0,0.346369243
ENOSF1,0,0.34636885
OLFM1,0,0.346362735
LZTR1,0,0.346357876
NEDD8,0,0.346356937
KRTAP10-10,0,0.346351369
SMYD3,0,0.34634897
C9orf16,0,0.346348175
TRIM66,0,0.346346364
SCAND2,0,0.346344838
RP11-65F13.2.1,0,0.34634301
FXN,0,0.346342972
HK2,0,0.346327637
PRRG3,0,0.346326745
SHC1,0,0.346323372
CTD-3193K9.4,0,0.346318441
SH3RF3,0,0.34631395
CANT1.1,0,0.346307609
TUBGCP3,0,0.346299259
C16orf88,0,0.346298844
CSRP1,0,0.346292476
E2F5,0,0.346292471
RP11-343J3.2,0,0.346287977
CTDSP2,0,0.346286256
DDX6.1,0,0.346280656
KCTD17.1,0,0.346279221
FEZF2.1,0,0.346273963
JMJD1C,0,0.346270789
ARGLU1.1,0,0.346270162
NCRNA00185.1,0,0.346269315
HS6ST2,0,0.346258416
RP11-227F19.5,0,0.346254446
RP11-479O9.4,0,0.346249857
ZNF600,0,0.34623791
RPS6KA4,0,0.34622953
PAK2,0,0.346227365
TSPAN31,0,0.346225895
E2F3.1,0,0.346224367
NUP93,0,0.346218665
SNORD35B,0,0.346212935
SF3B1,0,0.346198947
DUSP18,0,0.346197827
RP4-784A16.4,0,0.346184918
DPP6,0,0.346177973
CHMP3,0,0.346170298
RP11-70K10.2,0,0.34617011
WFDC1,0,0.346161225
PHF8,0,0.346157036
PAK6,0,0.346149658
ZNF160,0,0.346147063
EXOC5,0,0.346145567
RNU6-360P,0,0.34614443
C20orf100,0,0.346143328
PAPOLG,0,0.346140013
RHBDL3,0,0.346139436
RP11-329L6.2,0,0.346138628
ZBTB26,0,0.346135769
XXbac-BPG296P20.15,0,0.346125718
RP9,0,0.346117217
LIMD2,0,0.346115949
LOC134466,0,0.346110353
KCTD1,0,0.346101212
FNBP1,0,0.346099931
RP11-547I7.2,0,0.346099091
MIR145,0,0.346085748
ANKRD39.1,0,0.346083798
C8orf37,0,0.34608244
IRAK2,0,0.346079107
PLEKHG5.1,0,0.346077413
PSMD12,0,0.346071584
TNRC6B,0,0.346070549
RP11-429A20.3.2,0,0.346067906
DPYSL3,0,0.346066802
METTL2B,0,0.346063639
CBY1,0,0.346054257
RP11-290F20.1,0,0.346054063
RP11-348J12.2,0,0.34605173
ASCC1,0,0.346047153
DAD1,0,0.346045381
ZDBF2,0,0.346044772
DACT1,0,0.346042909
LIG3,0,0.346035474
UNC119.1,0,0.346014627
STRADA,0,0.346011249
RP11-1143G9.2,0,0.346007595
ATP5G2.1,0,0.345998494
RP11-358L16.4,0,0.345992955
AC003102.3,0,0.345985012
NUP133,0,0.345984191
DPH7,0,0.345983524
TUNAR,0,0.345981832
NCCRP1,0,0.345972422
SLC7A8.3,0,0.345972368
OCA2,0,0.345968603
AC013460.1,0,0.345959153
TASP1,0,0.34595399
PRDM2,0,0.345948163
SNX9,0,0.345946991
FLNA,0,0.345941097
AP000347.2,0,0.345938675
TRAM1,0,0.345936573
GGTA1P,0,0.345929761
PPA2,0,0.345929257
RMDN3,0,0.345922096
CLK4,0,0.345903822
RP11-616M22.1,0,0.345902922
FAM122B,0,0.345902626
ME3,0,0.345897382
C15orf62,0,0.345894898
TRMT12,0,0.345894132
RP11-492E3.1,0,0.345877056
PAIP1,0,0.345874714
HIVEP1,0,0.34587442
FCHO1.1,0,0.345873952
RP1-261G23.5,0,0.345857066
INTS6L,0,0.345849755
TMEM176B,0,0.345844181
FAM78A.1,0,0.345841596
LCTL,0,0.345833914
RP11-731C17.2,0,0.345831777
CTD-3032H12.2,0,0.345829536
SIX2,0,0.345821893
RAP2C,0,0.345820849
RP11-219G10.3.1,0,0.345812195
RP11-117D22.2.1,0,0.345810483
VPS53,0,0.345807716
RP11-549B18.2,0,0.345807093
STMN3,0,0.345806759
DUSP22,0,0.345803685
PAPD7,0,0.34580253
SNRPD1,0,0.345796662
TAGLN2.1,0,0.345794548
AC005162.5,0,0.34578974
RARB,0,0.345782523
RF00019.6,0,0.345781217
TBC1D24,0,0.34577125
RP5-1030M6.3,0,0.345766855
C1orf168,0,0.345765956
SYBU.2,0,0.345765449
RP5-998N21.4,0,0.345762696
DDIAS,0,0.345757254
RP1-16A9.1.1,0,0.345751515
ZBTB34,0,0.345745148
MIR632,0,0.345743085
LIPG,0,0.345732871
TJAP1.1,0,0.345716792
ICMT,0,0.345713943
APLP2.1,0,0.345713791
SP9.1,0,0.345712779
RP11-705C15.2,0,0.345708081
NUDT8,0,0.345705032
HSPA4L,0,0.345692099
NEK9,0,0.345691077
NHP2,0,0.3456885
DBNL,0,0.34568486
B9D1,0,0.345669418
PCLO,0,0.345669382
SPRED2.1,0,0.345668131
ZNF692.1,0,0.345660959
AC008072.1,0,0.34566013
TACR3,0,0.345659965
RN7SKP16,0,0.345654206
RP11-262H14.7,0,0.345638624
TAF8,0,0.345636499
RBM12,0,0.345634636
NACC1,0,0.345632513
SULT2B1,0,0.345629571
SLIT1,0,0.345625978
NENF,0,0.345625665
CTD-3118D7.1,0,0.345624071
KIAA1462,0,0.345624036
PIK3R5.1,0,0.345621818
MIGA1,0,0.345612517
FAHD1,0,0.345607675
TBC1D9B,0,0.345595544
RP11-245P10.8,0,0.345595243
NPIPB8,0,0.345592513
MYMX,0,0.345588258
BROX,0,0.345582977
SLC25A13,0,0.345581221
USP6NL.1,0,0.345579456
RNF123,0,0.345578015
RP11-23P13.6.1,0,0.345576712
RAMP1,0,0.345575288
ZNF667,0,0.345572657
SRSF5,0,0.345557535
GGA2,0,0.345553601
HEBP2,0,0.345548701
SLC30A9,0,0.345548176
DSTYK,0,0.345542494
SLAIN1.1,0,0.345534894
ORC2,0,0.345533029
C2orf70,0,0.345523771
LDLRAD4,0,0.345513236
MYO1D.1,0,0.345499716
ZNF692,0,0.345496819
OXR1,0,0.345488381
RP11-495P10.1,0,0.345487008
AC003986.6,0,0.345485261
KCNMA1.1,0,0.345473652
GPR17.1,0,0.345463197
YDJC,0,0.345462285
SLC3A2,0,0.345452033
EIF2B3,0,0.345441666
EPC1.2,0,0.345441404
C17orf75,0,0.345438784
ACTG1.1,0,0.345416292
PRSS35,0,0.345415128
SLC25A48,0,0.345414326
AC007036.5,0,0.345412208
FDFT1,0,0.345410414
IFIT5,0,0.345410063
DUSP3,0,0.345408531
CYB5R4,0,0.345406929
RP11-707G14.3.1,0,0.345402881
IPO9,0,0.345396229
ZFAT,0,0.345394589
OCIAD2,0,0.34539405
BRD4.1,0,0.34539093
RB1CC1,0,0.345390261
LEO1,0,0.345384445
NEK2,0,0.345380614
TOR4A.1,0,0.345373586
GPR89B,0,0.345368821
SPOCD1.1,0,0.345367887
RXFP3,0,0.345365026
BDNF.3,0,0.345359806
RPL36A,0,0.345356055
RP4-584D14.6.1,0,0.34535564
CKLF,0,0.345347821
KCNQ2.2,0,0.345344901
TMEM38B,0,0.345334809
RF00019.48,0,0.345332166
HOXA-AS4,0,0.345328845
METRNL,0,0.345328745
CASC4.1,0,0.345328121
HOXA5,0,0.345323687
RP1-158P9.2,0,0.345321454
RP3-380B8.4,0,0.34532085
RNU6-91P,0,0.345313191
RP11-112J3.16,0,0.345308752
RP11-982M15.2,0,0.345297674
MIR6827,0,0.345286681
RBBP5,0,0.345285495
SSTR3,0,0.345285264
PRRC1,0,0.345281988
AC007131.2,0,0.345281387
ZNF420,0,0.34528045
TSPAN9,0,0.345273498
PLEKHG3,0,0.345262624
MIPOL1,0,0.345259295
PAUPAR,0,0.345253723
TMIE,0,0.345247931
NUDT4.1,0,0.345247868
GJA1,0,0.34524463
RN7SL741P,0,0.345236181
PIGZ,0,0.345236034
AIRE,0,0.345235538
PHLDA1,0,0.345217656
SIX2.1,0,0.34521189
HYAL2,0,0.345209333
PROK2,0,0.345208195
AC079776.6,0,0.345207828
HKDC1,0,0.345201269
RP3-449O17.1,0,0.345201022
GABPB1,0,0.345186582
TMEM128,0,0.345186448
UBE2Q2.1,0,0.345177958
GFOD1.1,0,0.345177716
RP11-874J12.1,0,0.345171649
RP11-576D8.2,0,0.345171555
GALT,0,0.345170872
JAK2,0,0.345169764
RF01161,0,0.345167142
PAK3,0,0.345165068
SUPT4H1,0,0.345163926
C8orf4,0,0.345145628
FAM206A,0,0.345138626
FAM181A,0,0.345136241
WDR76,0,0.34512806
ABCA5,0,0.345124173
NHS,0,0.345122311
RP11-372B4.3,0,0.345119396
B4GALT2,0,0.345111229
BRCA2,0,0.345108892
RP11-181C3.2,0,0.345107535
TSSC1,0,0.345107213
RP5-1096D14.2,0,0.345106764
ZBTB42.1,0,0.345096339
SPATA20,0,0.345094132
CMTR1,0,0.345093032
AUH,0,0.345087479
IFI6,0,0.345085627
SSPO,0,0.345084155
RP5-1109J22.1,0,0.345081701
PPM1M,0,0.345080847
BX842568.1,0,0.345071014
IFT74,0,0.34505759
SULT4A1,0,0.345055401
ACBD3,0,0.345045293
TCF25,0,0.34504378
FAM127A,0,0.345032383
RP11-666A20.4,0,0.345028024
SCML1,0,0.345027231
MLLT4-AS1.1,0,0.345023994
FAM135B,0,0.345021611
ISCA1P4,0,0.345009476
CTD-2545M3.2,0,0.34500463
FBXL16,0,0.344993775
CPNE4,0,0.344984801
ZNF470,0,0.344969998
DTD2.1,0,0.344967834
NAT9,0,0.344959268
MIR5008,0,0.344948847
JADE1,0,0.344937143
FAM193B.1,0,0.344929658
ZNRD1,0,0.344929581
RP11-90K6.1,0,0.344926771
MIR615.1,0,0.344925433
RP11-191A15.4,0,0.344923896
RP11-6N17.10,0,0.344923062
EPB41L1.1,0,0.344921705
RNVU1-17,0,0.344918611
CALCRL,0,0.344912732
PLEKHM2,0,0.344907583
VAMP2.1,0,0.34490609
PUS1,0,0.344904237
RP11-69E11.7,0,0.34490378
FGD2,0,0.344893944
KLF16,0,0.344893669
MDM4,0,0.344887854
RP11-214F16.8,0,0.344886487
RP4-550H1.7,0,0.344883039
RP11-436F9.1,0,0.344882898
RRN3,0,0.344882455
TFEB,0,0.344876993
UBR4,0,0.344872592
FNDC1,0,0.344872166
LPAR4,0,0.344872119
RNU6-484P,0,0.344871419
PRPS2,0,0.34486609
C11orf96,0,0.344864417
CLCN5.1,0,0.344860571
UBQLN2,0,0.344858534
HOXA6,0,0.344856566
AC010980.2,0,0.344855874
GXYLT2,0,0.344849724
VAT1L,0,0.3448439
RP11-525A16.4,0,0.344840662
PIM2,0,0.34484054
TMEM185A,0,0.344839906
STX10,0,0.34483762
GPR148,0,0.3448344
LRFN5,0,0.344827739
RP11-1007O24.3,0,0.344827244
CBLC,0,0.344816698
RP4-665J23.1,0,0.344816167
TIRAP,0,0.344815124
ADGRG5,0,0.344806179
AC074011.2.1,0,0.344801244
LSM14B,0,0.34479395
CTD-2210P24.6,0,0.344789207
STOML1.1,0,0.34478725
GJC2,0,0.344784705
RP11-401L13.7,0,0.344780729
TEP1,0,0.34477429
KANSL1,0,0.34477075
PTPRF,0,0.344769977
ZFR,0,0.344764948
RP11-221E20.5,0,0.344760712
CTC-308K20.1,0,0.344759815
LINC00340,0,0.344758752
ZNF503,0,0.344758619
KPTN,0,0.344757024
AC092675.4,0,0.344754469
RP11-474P2.2,0,0.34474938
RP11-98F14.12,0,0.344748928
PCDH1,0,0.344744573
AC074212.6,0,0.344741307
PDE4B.1,0,0.344740658
RALA,0,0.344738569
UNC5D,0,0.344735195
APBA2,0,0.344720783
RP11-464F9.20,0,0.344709312
CYB5B,0,0.344708354
CHAMP1,0,0.344707231
CARHSP1,0,0.344704199
PDGFD,0,0.344682626
SH2D6,0,0.344679867
RFX4,0,0.344679172
RP11-342M3.5,0,0.34467457
WDR81.1,0,0.344672391
LRTM2,0,0.344672004
POP4,0,0.344658246
PPP2R3A,0,0.344648572
FAM216A,0,0.344638861
ZC3H14,0,0.344637555
METRN.2,0,0.344625483
CRBN,0,0.344624029
TMEM171,0,0.344619013
RP5-931E15.3,0,0.344617895
SMAD3.3,0,0.344614814
AP000345.2,0,0.344614419
COA1,0,0.344608339
SALL3,0,0.344606119
TTYH2.2,0,0.344602347
ACOT12,0,0.344601185
MED4,0,0.344598281
FAM92B,0,0.344595077
AC068533.7,0,0.344594808
UCKL1.1,0,0.34459162
TBX3,0,0.344589038
RNF112,0,0.344586393
MESTIT1,0,0.344583995
RNF145.1,0,0.344583225
KIF14,0,0.344582587
CTD-2319I12.4,0,0.344576799
RP11-673E11.2,0,0.344563425
CTD-3065J16.6,0,0.344554796
MESDC1,0,0.344550255
SRSF1,0,0.344547851
RNA5SP158,0,0.344546909
RNU7-160P,0,0.344543086
PPHLN1,0,0.344542195
PARP10,0,0.344541418
SCD,0,0.344521655
FTX.1,0,0.344512479
ADPRHL1.1,0,0.344503059
PLEKHB1,0,0.344498812
RP11-1008C21.2,0,0.344496577
TMEM243,0,0.344490377
HMGB2.2,0,0.344482344
NADK.2,0,0.344477018
ARPC5L,0,0.344468335
THUMPD3,0,0.344465232
RND3.2,0,0.344449468
MXI1.1,0,0.344449182
FAM212A,0,0.344427867
RP3-340N1.7,0,0.344419269
STXBP5,0,0.344418582
RP11-647P12.1,0,0.344411659
AC127383.1,0,0.344407723
WBSCR27,0,0.344404618
GABARAPL2,0,0.344403392
ALPK1,0,0.344393826
LSM8,0,0.344390464
CTB-102L5.7,0,0.344388463
C17orf63.1,0,0.344383632
VCAN,0,0.344372562
C14orf180.2,0,0.344371014
RP11-209K10.2.1,0,0.344363255
RNASEH2A,0,0.344362077
GKAP1,0,0.344351726
PAWR,0,0.344336308
SQSTM1,0,0.34433468
ZDHHC21,0,0.344331608
RP11-573D15.9,0,0.344331463
RFX1,0,0.344331039
FAM86C2P,0,0.344330038
LINC00467,0,0.344328895
RP11-449L23.2,0,0.344323404
RP1-167G20.2,0,0.344322867
SIN3A.1,0,0.344321046
SPOCD1.2,0,0.344319982
RP11-465L10.10,0,0.344310106
ZBTB10,0,0.344308775
NCAPD3,0,0.344308173
NEURL1,0,0.344296817
RP3-465N24.7,0,0.344292586
RPL24,0,0.344292038
RP11-217B7.2.1,0,0.344287423
ACTR6.1,0,0.344287355
HIVEP3,0,0.344282473
PFN1.1,0,0.344277207
DIS3L2,0,0.344277071
ZFAND1,0,0.344241775
RHOQP1,0,0.344237449
GS1-24F4.2,0,0.344236028
MIR22,0,0.344225832
ZNF783,0,0.34422203
ATP13A2,0,0.344219632
RP11-265M18.2,0,0.344216091
CDV3.1,0,0.344205176
RP3-525N10.2,0,0.344204491
RP11-323J4.1,0,0.344203197
RP11-789C17.3,0,0.344199109
HIN1L,0,0.344194652
C11orf97,0,0.344193427
AC140725.4,0,0.344188054
SRGAP2B,0,0.344180159
PDCD5,0,0.344174309
GAB2,0,0.344170305
PRR5.2,0,0.344161689
DRG1,0,0.344158202
FXR1,0,0.344154978
CLDN19,0,0.344151716
PURA,0,0.344150455
MLLT4-AS1,0,0.34414612
CLCN4,0,0.34414582
GOLIM4,0,0.344143036
RP11-857B24.5,0,0.344134518
RDX,0,0.344134445
BAK1,0,0.344130344
HMGA1P3,0,0.344130035
RP11-396A22.4,0,0.344126294
RP11-145E5.5,0,0.344120274
MEIG1,0,0.344120267
TMA16,0,0.344119723
RP11-433C9.3,0,0.344114967
PHF24,0,0.344114748
RP11-284F21.7.1,0,0.344113309
RASAL2,0,0.344112237
SOCS3,0,0.344104552
RNF220,0,0.344104133
NEUROD2,0,0.344103584
RIPOR2,0,0.34410057
AC105935.1,0,0.344094378
RP11-736N17.4,0,0.344091126
RP11-368J21.1,0,0.344080328
RP11-364B14.3,0,0.344076608
C6orf106.1,0,0.344076066
DBX2.1,0,0.344075662
TCTN2,0,0.344063706
RP5-915N17.11,0,0.34406073
ZFP41,0,0.344040886
CAPZB,0,0.344034754
MIR6860,0,0.344033274
DLX4.1,0,0.344025256
AC005559.3,0,0.344019829
IL1A,0,0.344017361
DUSP13,0,0.344017088
TMEM127,0,0.344013716
CASP7,0,0.344012764
GLRB,0,0.344006713
TMPOP1,0,0.344001373
ARFGAP1,0,0.343987715
LDB1,0,0.343981601
LPPR3,0,0.343980893
TRPM7,0,0.343979344
TMEM222,0,0.343967834
STAG3L5P,0,0.343966679
RN7SKP128,0,0.343953845
SHB,0,0.343939068
RP11-323P17.1,0,0.343938049
RP11-159D12.3,0,0.343937955
TACC1.2,0,0.343932782
SMC2,0,0.343931919
SLC38A5.1,0,0.343920717
PROX1-AS1,0,0.343920608
RP11-379B18.8,0,0.343909785
RP11-358D14.2,0,0.343909685
RP11-187E13.1.1,0,0.343904596
ANKLE2,0,0.343900375
GFM2,0,0.343897887
MIR4638,0,0.343895543
DAB2IP,0,0.343893286
PDIA5,0,0.343890735
MXD3,0,0.343879514
TSPAN32,0,0.343879021
ANO8,0,0.343876912
RP5-1033H22.2,0,0.343863816
TRIM2,0,0.343853644
EPHX1,0,0.343846296
RP11-662M24.1.1,0,0.343838656
STEAP3,0,0.343833392
SLC1A2,0,0.343829895
PLEKHA3,0,0.343828062
AC093702.1,0,0.343812695
SLC6A1.2,0,0.343811954
CTC-340A15.2,0,0.343811418
PTRH1.1,0,0.343810785
NCAM1,0,0.343808574
SLC16A5.1,0,0.343805329
ILF3.1,0,0.343804738
EGR2,0,0.343793015
AP5Z1,0,0.343790681
LIMCH1.1,0,0.343786667
INTU,0,0.343776821
RP6-109B7.4,0,0.343774589
USP21,0,0.343755119
GON4L,0,0.343754799
UBALD1,0,0.343754511
ST6GALNAC6,0,0.343747929
FBXL6,0,0.343745683
IL15,0,0.343741709
RP3-398D13.3.1,0,0.343737213
CTB-52I2.4.1,0,0.343731343
ZNF766,0,0.343726142
DOK5,0,0.343724693
GAS7.5,0,0.343724562
RP11-981G7.3,0,0.343720786
BCR,0,0.343719468
SYP,0,0.343712415
RAB18,0,0.343709047
RP11-1021N1.1,0,0.343690763
MIR548H4,0,0.34368804
DLG1.1,0,0.343682193
KRT75,0,0.343677551
CAMSAP1,0,0.34367213
CNN3,0,0.343667862
RP11-157L3.4,0,0.34366772
XPNPEP2.1,0,0.343655158
MRPL45,0,0.343654091
CTD-2203A3.1,0,0.34365233
AACS,0,0.34365177
TLR3.2,0,0.343651541
RP11-90P13.1,0,0.343647483
AMMECR1L,0,0.343642867
FKBPL,0,0.343625381
FAM160B1,0,0.343619531
IFI16.1,0,0.34361699
RP11-752G15.6,0,0.343606147
MICALL1.1,0,0.343592503
CTD-2381F24.1.1,0,0.343592464
ARHGAP29,0,0.343592459
MMRN1.1,0,0.343578197
